laptop_title,asin,id,Performance,Build quality,Battery life,Display,Gaming,Graphics,Sound,Fans,Cooling system,Weight,Price
"DELL G5 GAMING LAPTOP 15.6"" FULL HD, INTEL CORE I7-8750H, NVIDIA GEFORCE GTX 1050 TI 4GB, 1TB HDD + 128GB SSD STORAGE, 8GB RAM, G5587-7139BLK-PUS (RENEWED)",b08l5lpfk4,2221,-0.996171,0,0,0,0,0,0,0,0,0,0
"CYBERPOWERPC TRACER III SLIM VR TSVR2000 15.6"" GAMING NOTEBOOK (INTEL I7-8750H 2.2GHZ, 8GB DDR4, NVIDIA GEFORCE GTX 1060 6GB, 240GB M.2 SSD, RGB MECHANICAL KEYBOARD & WIN10 HOME) BLACK",b07c7vd37m,2222,0.988231,0.988037,0.986162,0,0.98791,0,0,0.988413,0.987402,0.98817,0.989561
"ALIENWARE 17 17???INCH GAMING LAPTOP, 4TH GEN INTEL CORE I7-4700MQ UP TO 3.4GHZ, 16GB MEMORY, 1TB HDD, 2GB NVIDIA GTX 765 GRAPHICS, WINDOWS 8",b00idcdh34,2223,0,0,0,0,0,0,0,0,0,0,0
"HP SPECTRE X360-15T HOME AND BUSINESS LAPTOP (INTEL I7-8565U 4-CORE, 16GB RAM, 512GB SSD, NVIDIA MX150, 15.6"" TOUCH 4K UHD (3840X2160), FINGERPRINT, WIFI, BLUETOOTH, WEBCAM, WIN 10 HOME) (RENEWED)",b08myvy4j5,2224,-0.984007,0,0,-0.981843,0,0,0,0,0,0,-0.982006
"LENOVO IDEAPAD GAMING 3 LAPTOP, 15.6"" FHD 120HZ DISPLAY, HEXA-CORE AMD RYZEN 5 6600H(>I7-1260P), NVIDIA GEFORCE RTX 3050, 16GB DDR5 RAM, 1TB NVME SSD, BACKLIT KB, WIFI 6, RJ45, WINDOWS 11",b0bqbxqrsw,2225,-0.804428,-0.825292,0,-0.910426,-0.858749,0,0,-0.815508,0,-0.831235,-0.833427
"DELL PRECISION 7530 FHD WORKSTATION FHD NON-TOUCH LAPTOP PC INTEL CORE I9-8950HK 32GB RAM 1TB SSD DRIVE, HDMI, THUNDERBOLT, CAMERA, NVIDIA QUADROR P3200 4GB GDDR5 GRAPHICS, WINDOWS 10 PRO (RENEWED)",b0b3slcb48,2226,0.773108,0.811421,0,-0.874295,0.670559,0,0,0,0,0,0
"LENOVO THINKPAD P40 YOGA MULTI-MODE MOBILE WORKSTATION 20GQ000BUS - WINDOWS 10 PRO - INTEL CORE I7-6500U, 8GB RAM, 256GB SSD, 14"" FHD IPS (1920X1080) TOUCHSCREEN + PEN, NVIDIA QUADRO M500M GRAPHICS",b01as8qsxq,2227,0,0,0,0,0,0,0,0,0,0,0
"CONCEPTD 7 CN715-71-71TE CREATOR LAPTOP, INTEL I7-9750H, NVIDIA GEFORCE RTX 2060, RTX STUDIO, 15.6"" 4K ULTRA HD IPS, 100% ADOBE RGB COLOR GAMUT, PANTONE VALIDATED, DELTA E<2, 16GB DDR4, 1TB NVME SSD",b083r2m72w,2228,0,0,0,0,0,0,0,0,0,0.996492,0
"ASUS S56CM-DH71-CA 15.6-INCH ULTRABOOK (INTEL I7-3517U, 6GB DDR3, NVIDIA 635M 2G, 1TB + 24GB SSD, WINDOWS 8) (BLACK)",b009po9g02,2229,0.922885,0.906948,0,0,0,0,0,0,0,0,0.979785
"MSI PRESTIGE 15 A11SCX-217 15.6"" UHD ULTRA THIN AND LIGHT PROFESSIONAL LAPTOP INTEL CORE I7-1185G7 NVIDIA GEFORCE GTX1650 MAX-Q 32GB DDR4 1TB NVME SSD WIN10PRO, URBAN SILVER",b08k9d4fy5,2230,0.3222497,0.91681,0,-0.986999,0,0,0,0,0,0,-0.975622
"HP SPECTRE X360 15T 2020 I7-10750H, 16 GB RAM, 1 TB SSD, 15.6"" 4K TOUCH, GTX 1650 TI 4 GB NVIDIA GRAPHICS, WI-FI 6, WIN 10 PRO, STYLISH POSEIDON BLUE, PEN, 64 GB TECH WAREHOUSE FLASH DRIVE",b08lzq4bfl,2231,0.9931515,0,0.995774,0.992463,0,0,0,0,0,0,0
ASUS N56VJ-DH71 2.4GHZ I7-3630QM 16GB 1TB 7200RPM 2GB NVIDIA GT 635M 15.6" FULLHD W8,b00czbgaug,2232,0.13493,0,0,-0.0254355,0,0,0,0,0,0,0.778104
ASUS VIVOBOOK FLAGSHIP HIGH PERFORMANCE 15.6 INCH FULL HD GAMING LAPTOP | INTEL CORE I7-7700HQ QUAD-CORE | NVIDIA GEFORCE GTX 1050 | 24GB RAM | 1T HDD+256G SSD | BACKLIT KEYBOARD | WINDOWS 10 HOME,b079grgyfg,2233,-0.2240465,-0.768925,0,0,0,0,0,0,0,0,0
"DELL INSPIRON 2020 PREMIUM 17.3??? FHD LAPTOP COMPUTER, 4-CORE INTEL I7-1065G7 1.3 GHZ, 16GB RAM, 256GB SSD + 2TB HDD, 2GB NVIDIA GEFORCE MX230, DVD, WEBCAM, WI-FI, HDMI, WINDOWS 10 / 500GB EXTERNAL HDD",b084krjzcd,2234,0.990267,0.975868,0,0.985943,0,0.971379,0,0,0,0,0.994224
"ASUS PROART STUDIOBOOK PRO 16 OLED LAPTOP, 16??? 3840X2400 OLED DISPLAY, INTEL CORE I9-12900H CPU, 32GB DDR4, 2TB PCIE SSD, NVIDIA RTX A3000, WINDOWS 11 PRO, W7600Z3A-XB96, MINERAL BLACK",b0b9j8b898,2235,0,0,-0.2072695,0.485859,0.8293135,0,0,0,0,0,0
"CUK THINKPAD_X1 EXTREME BY_LENOVO GEN 3 BUSINESS NOTEBOOK (INTEL CORE I7, NVIDIA GEFORCE GTX 1650 TI MAX-Q, 32GB RAM, 1TB NVME SSD, 15.6"" FHD IPS, WINDOWS 10 PRO) 15 INCH PROFESSIONAL LAPTOP COMPUTER",b07h7rl57d,2236,0.945546,0.947451,0,0,0,0.938227,0,0,0,0,0.967728
"LENOVO THINKPAD P53 20QN002KUS 15.6-INCH MOBILE WORKSTATION 2.3 GHZ INTEL CORE I9-9880H, 16 GB RAM, 512 GB SSD, NVIDIA QUADRO RTX 4000, WINDOWS 10 PRO, BLACK",b07w5djqls,2237,-0.972288,0,0,0,0,-0.958779,-0.980549,-0.97839,-0.943804,0,-0.947297
"ACER NITRO 5 15 2020 PREMIUM GAMING LAPTOP, 15.6"" FHD IPS DISPLAY, 9TH GEN INTEL 6-CORE I7-9750H, NVIDIA GEFORCE RTX 2060,16GB DDR4 RAM, 512GB PCIE SSD, 1TB HDD, BUNDLE WITH WOOV BAG-WINDOWS 10 HOME",b08pczjvgm,2238,-0.0981425,-0.926961,0.006635,0.710893,0.798285,0,0,0,0,0.708435,0
MSI GS65 STEALTH-478-15.6" FHD - I7-9750H - NVIDIA RTX 2060-32GB - 512GB SSD,b07sfm8gkp,2239,0.987418,0,0,0.98727,0.973634,0,0,0,0,0,0.986926
"DELL LATITUDE E6430 14IN 1600X900 HD+ LAPTOP PC, INTEL CORE I7-3740QM 2.7GHZ, 8GB DDR3 RAM, 512GB SSD, WIN-10 PRO X64 NVIDIA NVS 5200M (RENEWED)",b07n16yxz2,2240,0,0,0,0,0,0,0,0,0,0,0
"HP ENVY 17T 17.3"" FHD (1920X1080) TOUCH LAPTOP - 10TH GEN INTEL CORE I7-10510U 4-CORE CPU UP TO 4.90 GHZ, 32GB DDR4 RAM, 2TB PCIE SSD + 2TB HDD, NVIDIA GEFORCE MX250 4GB, DVD-WRITER, WINDOWS 10 PRO",b08ftkgsdv,2241,0.997746,0,0,0,0,0,0,0,0,0.997583,0
"MSI GE66 RAIDER 10SF-285 GAMING LAPTOP (INTEL I7-10875H 8-CORE, 64GB RAM, 1TB M.2 SATA SSD, NVIDIA RTX 2070, 15.6"" FULL HD (1920X1080), WIFI, BLUETOOTH, WEBCAM, WIN 10 HOME, VR READY) WITH HUB",b08hsj9gwr,2242,0,0,0,0,0,0,0,0,0,0,0
"ALIENWARE AM14XR2-7222BK 14???INCH GAMING LAPTOP BLACK, INTEL CORE I7-3610QM 2.3GHZ, 6GB MEMORY, 500GB HDD, 2GB NVIDIA GT 650M GRAPHICS, WINDOWS 7 HOME PREMIUM",b0093p3axc,2243,0.996637,0,0,0,0.985169,0,0,0,0,0,0
"LENOVO THINKPAD P16 INTEL CORE I9-12900HX, 16C, 16.0"" WQUXGA (3840X2400) IPS 600NITS ANTI-GLARE, NVIDIA RTX A3000 12GB GDDR6, 32GB DDR5 RAM, 1TB NVME SSD, BACKLIT KYB, FINGERPRINT READER, WINDOWS PRO",b0b9chtdf7,2244,0.991715,0,0,0,0,0,0,0,0,0.982885,0
"HP ENVY LAPTOP, WINDOWS 10 HOME, INTEL CORE I7-8550U, NVIDIA GEFORCE MX150 WITH 2 GB GDDR5, 512 GB, SILVER, 13.3""",b079gwt7ly,2245,0,-0.914857,0,0,0,0,0,0,0,0,0
HP TOUCH 17T GAMING EDITION 6TH GEN INTEL I7 UP TO 3.1GHZ 17.3" FULL HD LED 1TB 16GB B&O AUDIO WIFI HDMI NVIDIA 2GB (CERTIFIED REFURBISHED),b01jbamwby,2246,0.802483,0,0,0,0.502773,0,0,0,0,0,0
"GIGABYTE AERO 17 YE5: 17.3"" 4K/UHD MINILED 120HZ, INTEL CORE I7-12700H, NVIDIA® GEFORCE RTX??? 3080TI, 32GB DDR5 RAM, 2TB SSD, WIN11 PRO (AERO 17 YE5-74US748HP)",b09z7349n8,2247,-0.917185,-0.898744,-0.663164,-0.9344587,-0.9076005,-0.971194,-0.788821,-0.971777,-0.9440735,-0.815656,-0.8994903
"HP ENVY 17.3"" FHD TOUCHSCREEN BUSINESS LAPTOP, INTEL CORE I7-1165G7, WINDOWS 11 PRO, 64GB RAM, 2TB SSD, BACKLIT KEYBOARD, NVIDIA GEFORCE MX450, LONG BATTERY LIFE, W/ 32GB USB CARD",b0bgbt992r,2248,0.9915765,0.915204,0.757906,0.832659,0,0,0.866154,0,0,0.894506,0.962166
"RAZER BLADE STEALTH 13 ULTRABOOK GAMING LAPTOP: INTEL CORE I7-1065G7 4 CORE, NVIDIA GEFORCE GTX 1650 TI MAX-Q, 1080P 60HZ, 16GB RAM, 512GB (RENEWED)",b08jqmpy6v,2249,0.64,-0.586461,0,0,0,-0.536341,0,0,0,0,0
"HP OMEN 17-INCH LAPTOP, INTEL CORE I7-12700H, NVIDIA GEFORCE RTX 3060, 16 GB RAM, 512 GB SSD, WINDOWS 11 HOME (17-CK1010NR, SHADOW BLACK ALUMINUM)",b09vv677tw,2250,0,0,0,0,0,0,0,0,0,0,0
"DELL XPS15-9168SLV 15-INCH LAPTOP (2.5 GHZ INTEL CORE I5-3210M PROCESSOR, 6GB DIMM, 500GB HDD, 32GB SSD, NVIDIA GEFORCE GT 630M, WINDOWS 7 HOME PREMIUM) SILVER [DISCONTINUED BY MANUFACTURER]",b0081zdx7s,2251,-0.0170565,0.942732,0.954323,0.2441457,0.929144,0.923963,0.942764,0,0,0.933492,0.916703
"ELUKTRONICS MAX 17 (2021) 17.3"" RTX 3070 GAMING LAPTOP, AMD RYZEN 9 5900HX PROCESSOR, NVIDIA GEFORCE RTX 3070 GRAPHICS CARD, 17.3 INCH QHD 165HZ DISPLAY, 1TB NVME SSD, 32GB DDR4 RAM, WINDOWS 10 HOME",b097nrxcfr,2252,0,0,0,0,0,-0.995573,0,0,0,0,0
"2020 NEWEST LENOVO LEGION 5 15.6"" FHD GAMING LAPTOP, INTEL 6-CORE I7-10750H (BEAT I9-8950HK), NVIDIA GTX 1660 TI, 16GB RAM, 1TB PCIE SSD, RGB BACKLIT KEYBOARD, WIFI 6, WIN10, W/GM ACCESSORIES",b08gfv5fgc,2253,0,0,0,0,0,0,0,0,0,0,0.992336
"MSI CROSSHAIR 15 GAMING LAPTOP - 15.6"" 144HZ, I7-11800H, 16GB, 1TB SSD, NVIDIA GEFORCE RTX 3060 - WINDOWS 10 - TITANIUM GRAY ( CROSSHAIR15084 )",b096wfqj28,2254,0.988071,0.987776,0.980086,0.987434,0.987936,0,0.983255,0.929793,0,0.987971,0
"HP PAVILION 15.6 INCH FHD 1080P GAMING LAPTOP (INTEL 4-CORE I5-8300H UP TO 4.0 GHZ, NVIDIA GEFORCE GTX 1050 4GB, 8GB DDR4 RAM, 1TB HDD, BACKLIT KB, WIN 10) (RENEWED)",b08212myy7,2255,0.996863,0,0,0,0,0,0,0,0,0,0
"ASUS G75VX-RH71-CA REPUBLIC OF GAMERS (ROG) (17.3-INCH, I7-3630QM, 12GB-DDR3, 750GB HDD, NVIDIA GTX 670MX, DVDRW, WINDOWS 8, BLACK)",b00ajt68mq,2256,0,0,0,0,0,0.974102,0,0.996199,0,0,0
"ACER NITRO 5 GAMING LAPTOP, 15.6 INCH FHD 144 HZ DISPLAY, INTEL CORE I7-11800H, NVIDIA GEFORCE RTX 3050 TI, 32GB DDR4, 1TB SSD, WI-FI 6, BACKLIT KEYBOARD, WINDOWS 11 HOME, BUNDLE WITH JAWFOAL",b01er4ajb4,2257,0.978984,0,0,0,0,0.975544,0,0,0,0,0
LENOVO - IDEAPAD Y500 (DUSK BLACK) - INTEL QUAD-CORE I7-3630QM 2.40GHZ - 8GB RAM - 1TB HDD - DVD+/-RW - NVIDIA GEFORCE GT650M 2GB VIDEO - WIN 8 - 15.6-INCH,b00cbkflb0,2258,-0.843956,0.998055,0,0,0.553953,0.998241,0.997874,0,0,0,0.0353995
"ASUS ROG STRIX SCAR II GAMING LAPTOP, 15.6?? 144HZ IPS TYPE FULL HD, NVIDIA GEFORCE RTX 2070, INTEL CORE I7-8750H, 16GB DDR4, 512GB PCIE NVME SSD, RGB KB, WINDOWS 10, GL504GW-DS74 (RENEWED)",b07qcv4nc4,2259,-0.7690495,0.99455,0,0,0,0,-0.9896985,0,0,0,-0.802772
"ACER 2022 NITRO 5 GAMING LAPTOP, 15.6 INCH FHD 144HZ IPS DISPLAY, AMD RYZEN 5 5600H(UP TO 4.2GHZ), NVIDIA GEFORCE RTX 3060, 8GB DDR4 RAM, 512GB PCLE NVME SSD, WINDOWS 11 HOME, CEFESFY",b0bgsxhy5g,2260,0,0,0,0,-0.756068,0,0,-0.982435,0,-0.94375,0
"LENOVO THINKPAD T490 LAPTOP, 14.0 FHD (1920 X 1080) TOUCHSCREEN, 10TH GEN INTEL CORE I7-10510U, 16GB RAM, 512GB SSD, NVIDIA GEFORCE MX250, WINDOWS 10 PRO (RENEWED)",b08jwqt6bs,2261,0,0,0,0,0,0,0,0,0,0,0
HP VICTUS 16.1" FHD 144HZ GAMING LAPTOP AMD RYZEN 5-5600H 8GB RAM 512GB PCIE NVME SSD RTX 3050 4GB - AMD RYZEN 5-5600H HEXA-CORE - NVIDIA GEFORCE RTX 3050 4GB GDDR6-144 HZ REFRESH RATE - IN-PLA,b099z993qw,2262,0.907638,0.927608,0,0,0.428596,0,0,0,0,0.911063,0
"LENOVO THINKPAD P15S GEN 2 BUSINESS MOBILE WORKSTATION, 15"" FHD TOUCHSCREEN, INTEL CORE I7-1165G7, NVIDIA QUADRO T500, 40GB RAM, 1TB PCIE SSD, 3-YR WARRANTY, WEBCAM, WI-FI 6, WINDOWS 11 PRO, BLACK",b08ghw6zqy,2263,0,0,0,0,0,0,0,0,0,0,0
"DELL ALIENWARE 18.4"" LAPTOP ALW18-34490SLV (INTEL CORE I7-4940MX 3.2GHZ, 32GB RAM, 4X256GB SSD'S, DUAL NVIDIA GTX 880M, WINDOWS 7 HOME PREMIUM)",b00ke7yx1q,2264,0.984581,0,-0.936159,0,0.950581,0,0,0,0,0,-0.627627
LENOVO THINKPAD P1 GEN 2 20QT001XUS 15.6" MOBILE WORKSTATION - 1920 X 1080 - CORE I7 I7-9750H - 16 GB RAM - 256 GB SSD - MIDNIGHT BLACK - WINDOWS 10 PRO 64-BIT - NVIDIA QUADRO T1000 WITH 4 GB - I,b07w8y1lpv,2265,0.802408,0.89254,0.807702,0.87995,0,0,0.773989,0.783903,0,0,-0.987421
"LENOVO IDEAPAD FLEX 5 15.6"" 500NITS 4K UHD TOUCHSCREEN 2-IN-1 LAPTOP, I7-1065G7, NVIDIA MX330, WIN 10 PRO, 16GB RAM, 1TB SSD, BACKLIT KB, WEBCAM, WIFI 6, USB-C, WOOV 32GB SD CARD",b091q5vvbs,2266,-0.955036,0,0,0,0,0,0,0,0,0,0
"HP NEWEST VICTUS 15.6"" FHD 144 HZ GAMING LAPTOP, INTEL CORE I5-12450H PROCESSOR, NVIDIA GEFORCE GTX 1650, 16GB RAM, 512GB SSD, HDMI, SD CARD READER, BACKLIT KEYBOARD, WI-FI 6, WINDWOS 11 HOME",b08qjr3dv2,2267,0,0,0,0,0,0,0,0,0,0,0
"ACER PREDATOR HELIOS 300 GAMING LAPTOP, I7-10750H, 15.6"" FHD 144HZ IPS DISPLAY, WIFI 6, RGB BACKLIT KEYBOARD, HD WEBCAM, USB-C, HDMI, NVIDIA GEFORCE RTX 2060 6GB, WIN 10 (32GB RAM | 1TB PCIE SSD)",b08ft66tdk,2268,0.953921,0.962091,0,0,0,0,0,0,0.843494,0.930289,0.978899
DELL PRECISION 17 7730 I7-8750H 32GB RAM 512GB PCIE SSD 17.3'' 900P NVIDIA P5200 (RENEWED),b07q7xkjg7,2269,0,0,0,0,0,0,0,0,0,0,-0.994199
ASUS 15.6" K501UW-NB72 INTEL CORE I7 6500U (2.50 GHZ) NVIDIA GEFORCE GTX 960M 8 GB DDR4 MEMORY 128 GB SSD 750 GB HDD WINDOWS 10 HOME 64-BIT LAPTOP,b01lxdf15a,2270,-0.992626,-0.993078,0,-0.99544,0,0,0,0,0,-0.988291,0
"LENOVO THINKPAD P51 MOBILE WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL XEON E3-1535M, 64GB ECC RAM, 1TB SSD, 15.6"" UHD 4K 3840X2160 DISPLAY, NVIDIA QUADRO M2200M 4GB GPU",b076hxyrvs,2271,-0.877313,0,0,-0.887283,0,0,0,0,0,0,0
"DELL 15.6-INCH 2-IN-1 4K ULTRA HD (3840 X 2160) TOUCH LAPTOP PC, INTEL I7-8550U PROCESSOR, 16GB DDR4, 1TB SSD, NVIDIA GEFORCE MX130, BACKLIT KEYBOARD, STYLUS PEN, BLUETOOTH, HDMI, WINDOWS 10 (RENEWED)",b07zd2l31q,2272,0.920223,0,0,0.937419,0,0,-0.971333,-0.915615,0,0,0.956304
"LENOVO THINKPAD P50 MOBILE WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL I7-6700HQ, 64GB RAM, 2TB SSD, 15.6"" FHD IPS (1920X1080) DISPLAY, NVIDIA QUADRO M1000M, FINGERPRINT READER, AC WI-FI",b01gsbsevq,2273,0,0,0,0,0,0,0,0,0,0,-0.98423
DELL INSPIRON 7000 4K/UHD FLAGSHIP 15.6" GAMING LAPTOP | INTEL CORE I7-7700HQ QUAD-CORE | NVIDIA GEFORCE GTX 1060 6GB | 32G | 512G SSD + 1T HDD | THUNDERBOLT PORT | BACKLIT KEYBOARD | WINDOWS 10,b07cqjczn2,2274,0,0,0,0,0,0,0,0,0,0,0
LENOVO LEGION5 15.6" FHD GAMING LAPTOP COMPUTER- NVIDIA GTX 1660 TI- INTEL 6-CORE I7-10750H (UP TO 5.0 GHZ)- RGB BACKLIT KB WIN 10- 16GB RAM DDR4 512GB PCIE SSD W/GM ACCESSORIES,b08gfd3xp6,2275,0.986808,0,0,0,0.952635,0,0,0,0,0.965246,0
DELL PRECISION 3541 LAPTOP 15.6 - INTEL CORE I7 9TH GEN - I7-9750H - SIX CORE 4.5GHZ - 512GB SSD - 16GB RAM - NVIDIA QUADRO P620 2GB - 1920X1080 FHD - WINDOWS 10 PRO (RENEWED),b095md9fjn,2276,-0.817024,0,-0.677932,-0.67497,0,-0.715621,0,0,-0.8325605,0,-0.673023
"MSI GE75 RAIDER 10SFS-291 GAMING AND ENTERTAINMENT LAPTOP (INTEL I7-10875H 8-CORE, 64GB RAM, 1TB PCIE SSD + 2TB HDD, NVIDIA RTX 2070 SUPER, 17.3"" FULL HD (1920X1080), WIFI, WIN 10 HOME) WITH HUB",b08ky933zw,2277,0.91167,0.928134,0,0,0,0,0.941674,0,0,0,0.985322
DELL XPS 15 9560 4K UHD TOUCHSCREEN I7-7700HQ 32GB RAM 1TB SSD NVIDIA GTX 1050 4GB GDDR5 FINGERPRINT READER WINDOWS 10 (RENEWED),b077qfvr4g,2278,0,0,0,0,0,0,0,0,0,0,0.997371
"LENOVO THINKPAD P72 PREMIUM SCHOOL AND BUSINESS LAPTOP (INTEL 8TH GEN I7-8750H 6-CORE, 8GB RAM, 1TB HDD, 17.3"" FHD 1920X1080, NVIDIA QUADRO P600 4GB, FINGERPRINT, DTPM, WIN 10 PRO)(RENEWED)",b08ntqyrxz,2279,-0.850514,0,0,0,0,0,0,0,0,0,0
"ACER PREDATOR HELIOS 300 FLAGSHIP TOP PERFORMANCE 15.6"" FHD BACKLIT KEYBOARD GAMING LAPTOP PC, INTEL CORE I7-7700HQ QUAD-CORE, NVIDIA GEFORCE GTX 1060, 16GB DDR4, 512GB SSD, WINDOWS 10",b079y67qtg,2280,-0.950598,-0.942008,0,-0.95168,-0.94382,0,0,-0.945052,-0.944245,0,-0.945439
"LENOVO LEGION 5 15 GAMING LAPTOP, 15.6"" FHD IPS 300NITS 165HZ DISPLAY, AMD RYZEN 7 5800H,NVIDIA GEFORCE RTX 3050TI,RGB BACKLIGHT, WINDOWS 10H, PHANTOM BLUE, 64GB RAM, 4TB PCIE SSD + HDMI",b098srx47d,2281,-0.933037,0,0,0,-0.87253,0,0,0,0,0,0
"LENOVO THINKPAD P51 TOUCH+PEN WORKSTATION - WINDOWS 7 PRO - INTEL QUAD-CORE I7-7820HQ, 64GB RAM, 500GB SSD, 15.6"" FHD IPS 1920X1080 TOUCHSCREEN, NVIDIA QUADRO M1200M 4GB GPU, SMART CARD READER",b075tgs1ly,2282,0,0,0,0,0,0,0,0,0,0,0
"PROMETHEUS XVII (2022) 17.3"" LIQUID COOLED GAMING LAPTOP: INTEL CORE I7-12700H, NVIDIA RTX 3060, THUNDERBOLT 4, 1TB PCIE GEN 4 SSD, 16GB DDR5 RAM, WIN 11 HOME, 17.3 INCH QHD 240HZ ELUKTRONICS NOTEBOOK",b097qh5411,2283,0,0,0.952338,0,0.842848,0,0,0,0,0,0
"DELL PRECISION 7760 WORKSTATION LAPTOP PC 17.3 INCH FHD INTEL XEON W-11855M PROCESSOR, 32GB RAM, 1TB NVME SSD, HDMI, THUNDERBOLT, WEBCAM NVIDIA T1200 4GB GDDR5 WINDOWS 10 PRO (RENEWED)",b0bhjmzg6g,2284,0.997915,0,0,0,0,0,0,0,0,0,0
"LENOVO 2022 LEGION 5 PRO 16"" QHD 165HZ GAMING LAPTOP, AMD RYZEN 7 5800H, 32GB RAM, 1TB PCIE SSD, NVIDIA GEFORCE RTX 3070, BACKLIT KEYBOARD, 720P WEBCAM, BLACK, WINDOWS 11 HOME, 32GB USB CARD",b0bdqvdz11,2285,0.982965,0.996365,0,0.998154,0,0,0.998083,0,0,0,0
HP ENVY 17" 17-U108CA - INTEL CORE I7-7500U - 16GB RAM - 1TB HDD - NVIDIA GEFORCE 940MX (CERTIFIED REFURBISHED),b06xdg33sp,2286,0.988791,0,0,0,0,0,0,0,0,0,0
"OMEN BY HP 15-INCH GAMING LAPTOP, 144HZ FHD IPS DISPLAY, INTEL I7-8750H PROCESSOR, NVIDIA GTX 1050 TI 4GB, 12GB RAM, 16GB PCIE OPTANE, 1TB HDD, WIN10H, 15-DC0086NR (RENEWED)",b07nzvyjpp,2287,0,0,0,0,0,0,0,0,0,0,0
"ACER SWIFT X LAPTOP 2023 NEWEST, 14"" FHD DISPLAY, AMD RYZEN 5 5600U PROCESSOR, 8GB RAM, 512GB SSD, NVIDIA GEFORCE RTX 3050 GRAPHICS, BACKLIT KEYBOARD, WIFI6, WINDOWS 11 HOME, GOLD",b0bs9hg6fm,2288,0.994774,0,0,0,0,0,0,0,0.989249,0,0.976673
"LENOVO THINKPAD P51 MOBILE WORKSTATION LAPTOP - WINDOWS 10 PRO - INTEL QUAD-CORE I7-7820HQ, 64GB RAM, 2TB SSD, 15.6"" FHD IPS 1920X1080 DISPLAY, NVIDIA QUADRO M1200M 4GB GPU, FINGERPRINT READER",b075th6gbt,2289,0.963693,0,0,0,0,0,0,0,0,0.962898,0
"2019 LENOVO THINKPAD W540 MOBILE WORKSTATION 15.6IN FHD LAPTOP COMPUTER, INTEL QUAD-CORE I7-4800MQ UP TO 3.7GHZ, 8GB RAM, 250GB SSD, NVIDIA QUADRO K1100M, WIFI, HDMI, WINDOWS 10 PROFESSIONAL (RENEWED)",b07qz2blqh,2290,0.988555,0.974838,0,0.943574,0,0,0,0,0,0,0.992906
ACER SWIFT X SFX14-41G-R1S6 CREATOR LP | 14' FHD 100% SRGB | AMD RYZEN 7 5800U | NVIDIA RTX 3050TI | 16GB LPDDR4X | 512GB SSD | WI-FI 6 | WIN 10 HOME BLACK M501 WIRELESS,b0b3tsxvnf,2291,0,0.867491,0.575763,0.825458,0.695838,0,-0.953118,0,0,0.82541,0.89254
"MSI GP75 LEOPARD 9SE-888 17.3"" 144HZ 3MS GAMING LAPTOP, INTEL CORE I7-9750H, NVIDIA RTX 2060, 16GB, 512GB NVME SSD, WIN10",b07wc9397d,2292,0.990602,0,0,0,0.876853,0,0,0,0,0,0
"LENOVO LEGION 5 GAMING LAPTOP, 15.6-INCH FULL HD 120HZ SCREEN, AMD RYZEN 5 4600H 6-CORE PROCESSOR, NVIDIA GEFORCE GTX 1650, 16GB RAM, 512GB PCIE SSD, BACKLIT KEYBOARD, WINDOWS 10 HOME, (RENEWED)",b0965l7dtk,2293,0.96929,0,0,0,0,0,0,0,0,0,0
AORUS X3PLUS-CF2 13.9" QHD+ NVIDIA GTX870M 6GB HASWELL I7-4860HQ 8GB RAM 256GB MSSD GAMING LAPTOP COMPUTER,b0106amqw8,2294,0,0,0,0,0,0,0,0,0,0,0
GIGABYTE AERO 17 HDR XC - 17.3" 4K/UHD IPS - INTEL CORE I7-10870H - NVIDIA GEFORCE RTX 3070 8GB GDDR6 - 32GB MEMORY - 1TB SSD - WINDOWS 10 PRO - CREATOR & GAMING LAPTOP (AERO 17 HDR XC-8US4450SP),b08vfh9hcv,2295,-0.947854,0,0,-0.938171,-0.94852,0,0,0,0,0,0
"2022 NEWEST ASUS TUF DASH 15 GAMING LAPTOP, 15.6"" FULL HD 144HZ DISPLAY, INTEL CORE I7-11370H PROCESSOR, NVIDIA GEFORCE RTX 3050TI, 16GB RAM, 512GB SSD + 1TB SSD, RGB BACKLIT KEYBOARD, WINDOWS 10 HOME",b0b7sn5xd1,2296,-0.784595,-0.734449,0,0,0,-0.534609,-0.886662,0,0,0,-0.787784
DELL XPS 15 7590 15.6 CORE I7-9750H 32GB RAM 1TB PCIE SSD 4K OLED NON-TOUCH (3840X2160) NVIDIA GTX 1650 4GB WINDOWS 10 HOME (RENEWED),b081dbmygl,2297,0,0,0,0,0,0,0,-0.82573,0,0,0.950198
"ALIENWARE ALW18-1991SLV 18.4-INCH LAPTOP (3.4 GHZ INTEL CORE I7-4700MQ PROCESSOR, 8GB DIMM, 750GB HDD, DUAL NVIDIA GEFORCE GTX 765M, WINDOWS 8) [DISCONTINUED BY MANUFACTURER]",b00d6hbycw,2298,0,0,0,0,-0.455646,0.968992,0,0,0.555757,0,0
"HP PAVILION DV4T 14.1"" LAPTOP (INTEL CORE 2 DUO P7450 AT 2.13GHZ, 4 GB RAM, 320 GB HARD DRIVE, NVIDIA GEFORCE G 105M W/ WEBCAM, BLU-RAY ROM, VISTA PREMIUM)",b000owl11q,2299,0,-0.949509,0,0,0,0,0,0,0,0,0
